project,file_path,path_depth,lines_valid,lines_covered,line_rate,branches_valid,branches_covered,branch_rate,coverage_density,branch_to_line_ratio,num_functions,num_classes,num_imports,num_conditionals,num_loops,num_try_except
django,D:\coverage_ml\repos\django\django\template\base.py,6,605,588,0.971900826446281,105,105,1.0,0.971900826446281,0.17355371900826447,68,15,17,86,19,19
django,D:\coverage_ml\repos\django\django\template\context.py,6,176,171,0.9715909090909091,24,24,1.0,0.9715909090909091,0.13636363636363635,33,6,2,18,6,5
django,D:\coverage_ml\repos\django\django\template\context_processors.py,6,33,28,0.8484848484848485,2,2,1.0,0.8484848484848485,0.06060606060606061,9,0,8,2,0,0
django,D:\coverage_ml\repos\django\django\template\defaultfilters.py,6,520,518,0.9961538461538462,46,46,1.0,0.9961538461538462,0.08846153846153847,65,0,24,40,7,38
django,D:\coverage_ml\repos\django\django\template\defaulttags.py,6,707,699,0.9886845827439887,107,106,0.9906542056074766,0.9886845827439887,0.15134370579915135,82,25,23,89,13,12
django,D:\coverage_ml\repos\django\django\template\engine.py,6,129,126,0.9767441860465116,23,23,1.0,0.9767441860465116,0.17829457364341086,14,1,10,18,5,4
django,D:\coverage_ml\repos\django\django\template\exceptions.py,6,12,12,1.0,2,2,1.0,1.0,0.16666666666666666,1,2,0,2,0,0
django,D:\coverage_ml\repos\django\django\template\library.py,6,226,221,0.9778761061946902,43,43,1.0,0.9778761061946902,0.1902654867256637,27,6,8,41,2,3
django,D:\coverage_ml\repos\django\django\template\loader.py,6,32,32,1.0,6,6,1.0,1.0,0.1875,4,0,2,3,3,2
django,D:\coverage_ml\repos\django\django\template\loader_tags.py,6,191,184,0.9633507853403142,34,34,1.0,0.9633507853403142,0.17801047120418848,22,4,5,31,3,3
django,D:\coverage_ml\repos\django\django\template\response.py,6,69,69,1.0,11,11,1.0,1.0,0.15942028985507245,12,3,2,9,2,0
django,D:\coverage_ml\repos\django\django\template\smartif.py,6,107,103,0.9626168224299065,7,7,1.0,0.9626168224299065,0.06542056074766354,22,6,0,4,3,3
django,D:\coverage_ml\repos\django\django\template\utils.py,6,55,50,0.9090909090909091,3,3,1.0,0.9090909090909091,0.05454545454545454,6,2,8,2,1,3
django,D:\coverage_ml\repos\django\django\template\backends\__init__.py,7,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
django,D:\coverage_ml\repos\django\django\template\backends\base.py,7,33,28,0.8484848484848485,3,3,1.0,0.8484848484848485,0.09090909090909091,7,1,4,2,1,1
django,D:\coverage_ml\repos\django\django\template\backends\django.py,7,96,94,0.9791666666666666,11,11,1.0,0.9791666666666666,0.11458333333333333,15,2,11,5,6,4
django,D:\coverage_ml\repos\django\django\template\backends\dummy.py,7,35,34,0.9714285714285714,4,4,1.0,0.9714285714285714,0.11428571428571428,4,2,6,3,1,1
django,D:\coverage_ml\repos\django\django\template\backends\jinja2.py,7,79,0,0.0,7,0,0.0,0.0,0.08860759493670886,8,3,8,6,1,2
django,D:\coverage_ml\repos\django\django\template\backends\utils.py,7,8,8,1.0,0,0,0.0,1.0,0.0,1,0,4,0,0,0
django,D:\coverage_ml\repos\django\django\template\loaders\__init__.py,7,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
django,D:\coverage_ml\repos\django\django\template\loaders\app_directories.py,7,5,5,1.0,0,0,0.0,1.0,0.0,1,1,2,0,0,0
django,D:\coverage_ml\repos\django\django\template\loaders\base.py,7,21,20,0.9523809523809523,2,2,1.0,0.9523809523809523,0.09523809523809523,4,1,1,1,1,1
django,D:\coverage_ml\repos\django\django\template\loaders\cached.py,7,45,45,1.0,8,8,1.0,1.0,0.17777777777777778,8,1,4,6,2,1
django,D:\coverage_ml\repos\django\django\template\loaders\filesystem.py,7,23,23,1.0,1,1,1.0,1.0,0.043478260869565216,4,1,4,0,1,2
django,D:\coverage_ml\repos\django\django\template\loaders\locmem.py,7,13,13,1.0,0,0,0.0,1.0,0.0,3,1,2,0,0,1
django,D:\coverage_ml\repos\django\django\templatetags\__init__.py,6,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
django,D:\coverage_ml\repos\django\django\templatetags\cache.py,6,53,49,0.9245283018867925,5,5,1.0,0.9245283018867925,0.09433962264150944,3,1,3,5,0,5
django,D:\coverage_ml\repos\django\django\templatetags\i18n.py,6,291,286,0.9828178694158075,47,46,0.9787234042553191,0.9828178694158075,0.16151202749140894,32,8,7,42,5,5
django,D:\coverage_ml\repos\django\django\templatetags\l10n.py,6,33,31,0.9393939393939394,2,2,1.0,0.9393939393939394,0.06060606060606061,6,1,2,2,0,0
django,D:\coverage_ml\repos\django\django\templatetags\static.py,6,84,79,0.9404761904761905,10,10,1.0,0.9404761904761905,0.11904761904761904,15,2,7,10,0,1
django,D:\coverage_ml\repos\django\django\templatetags\tz.py,6,85,81,0.9529411764705882,8,8,1.0,0.9529411764705882,0.09411764705882353,12,4,4,8,0,2
django,D:\coverage_ml\repos\django\django\test\__init__.py,6,4,4,1.0,0,0,0.0,1.0,0.0,0,0,3,0,0,0
django,D:\coverage_ml\repos\django\django\test\client.py,6,620,610,0.9838709677419355,91,91,1.0,0.9838709677419355,0.14677419354838708,59,9,34,85,5,4
django,D:\coverage_ml\repos\django\django\test\html.py,6,163,160,0.9815950920245399,41,41,1.0,0.9815950920245399,0.25153374233128833,25,4,4,36,5,0
django,D:\coverage_ml\repos\django\django\test\runner.py,6,643,594,0.9237947122861586,80,77,0.9625,0.9237947122861586,0.12441679626749612,82,9,33,71,12,14
django,D:\coverage_ml\repos\django\django\test\selenium.py,6,184,76,0.41304347826086957,20,4,0.2,0.41304347826086957,0.10869565217391304,27,3,12,14,4,4
django,D:\coverage_ml\repos\django\django\test\signals.py,6,152,148,0.9736842105263158,21,20,0.9523809523809523,0.9736842105263158,0.13815789473684212,16,0,37,20,1,5
django,D:\coverage_ml\repos\django\django\test\testcases.py,6,877,854,0.9737742303306728,148,145,0.9797297297297297,0.9737742303306728,0.16875712656784492,120,17,43,120,29,20
django,D:\coverage_ml\repos\django\django\test\utils.py,6,525,509,0.9695238095238096,82,82,1.0,0.9695238095238096,0.15619047619047619,80,14,32,54,28,12
django,D:\coverage_ml\repos\django\django\urls\__init__.py,6,7,7,1.0,0,0,0.0,1.0,0.0,0,0,6,0,0,0
django,D:\coverage_ml\repos\django\django\urls\base.py,6,106,106,1.0,17,17,1.0,1.0,0.16037735849056603,10,0,8,16,1,6
django,D:\coverage_ml\repos\django\django\urls\conf.py,6,44,44,1.0,11,11,1.0,1.0,0.25,2,0,5,10,1,1
django,D:\coverage_ml\repos\django\django\urls\converters.py,6,36,36,1.0,1,1,1.0,1.0,0.027777777777777776,8,5,3,1,0,0
django,D:\coverage_ml\repos\django\django\urls\exceptions.py,6,5,5,1.0,0,0,0.0,1.0,0.0,0,2,1,0,0,0
django,D:\coverage_ml\repos\django\django\urls\resolvers.py,6,467,466,0.9978586723768736,82,82,1.0,0.9978586723768736,0.17558886509635974,53,9,22,68,14,7
django,D:\coverage_ml\repos\django\django\urls\utils.py,6,33,33,1.0,5,5,1.0,1.0,0.15151515151515152,2,0,4,5,0,3
django,D:\coverage_ml\repos\django\django\utils\__init__.py,6,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
django,D:\coverage_ml\repos\django\django\utils\_os.py,6,28,27,0.9642857142857143,3,3,1.0,0.9642857142857143,0.10714285714285714,3,0,5,3,0,1
django,D:\coverage_ml\repos\django\django\utils\archive.py,6,137,122,0.8905109489051095,22,22,1.0,0.8905109489051095,0.16058394160583941,22,6,6,19,3,3
django,D:\coverage_ml\repos\django\django\utils\asyncio.py,6,21,20,0.9523809523809523,2,2,1.0,0.9523809523809523,0.09523809523809523,3,0,4,2,0,1
django,D:\coverage_ml\repos\django\django\utils\cache.py,6,194,191,0.9845360824742269,49,49,1.0,0.9845360824742269,0.25257731958762886,22,0,11,43,6,1
django,D:\coverage_ml\repos\django\django\utils\choices.py,6,60,59,0.9833333333333333,12,12,1.0,0.9833333333333333,0.2,9,3,4,4,1,2
django,D:\coverage_ml\repos\django\django\utils\connection.py,6,56,55,0.9821428571428571,3,3,1.0,0.9821428571428571,0.05357142857142857,16,3,3,2,1,1
django,D:\coverage_ml\repos\django\django\utils\copy.py,6,9,3,0.3333333333333333,2,1,0.5,0.3333333333333333,0.2222222222222222,1,0,2,2,0,0
django,D:\coverage_ml\repos\django\django\utils\crypto.py,6,30,30,1.0,2,2,1.0,1.0,0.06666666666666667,4,1,5,2,0,1
django,D:\coverage_ml\repos\django\django\utils\csp.py,6,42,42,1.0,8,8,1.0,1.0,0.19047619047619047,4,2,3,7,1,0
django,D:\coverage_ml\repos\django\django\utils\datastructures.py,6,184,184,1.0,22,22,1.0,1.0,0.11956521739130435,45,7,2,14,8,5
django,D:\coverage_ml\repos\django\django\utils\dateformat.py,6,163,160,0.9815950920245399,24,24,1.0,0.9815950920245399,0.147239263803681,43,3,7,23,1,1
django,D:\coverage_ml\repos\django\django\utils\dateparse.py,6,55,54,0.9818181818181818,9,9,1.0,0.9818181818181818,0.16363636363636364,4,0,3,9,0,3
django,D:\coverage_ml\repos\django\django\utils\dates.py,6,8,8,1.0,0,0,0.0,1.0,0.0,0,0,2,0,0,0
django,D:\coverage_ml\repos\django\django\utils\deconstruct.py,6,23,23,1.0,3,3,1.0,1.0,0.13043478260869565,4,0,2,3,0,0
django,D:\coverage_ml\repos\django\django\utils\decorators.py,6,117,107,0.9145299145299145,24,21,0.875,0.9145299145299145,0.20512820512820512,20,1,2,22,2,2
django,D:\coverage_ml\repos\django\django\utils\deprecation.py,6,133,133,1.0,23,23,1.0,1.0,0.17293233082706766,12,5,7,21,2,1
django,D:\coverage_ml\repos\django\django\utils\duration.py,6,28,28,1.0,3,3,1.0,1.0,0.10714285714285714,4,0,1,3,0,0
django,D:\coverage_ml\repos\django\django\utils\encoding.py,6,98,98,1.0,16,16,1.0,1.0,0.16326530612244897,13,1,7,15,2,3
django,D:\coverage_ml\repos\django\django\utils\feedgenerator.py,6,240,232,0.9666666666666667,49,49,1.0,0.9666666666666667,0.20416666666666666,37,7,8,39,10,0
django,D:\coverage_ml\repos\django\django\utils\formats.py,6,140,137,0.9785714285714285,40,40,1.0,0.9785714285714285,0.2857142857142857,11,0,10,34,6,2
django,D:\coverage_ml\repos\django\django\utils\functional.py,6,215,199,0.9255813953488372,30,27,0.9,0.9255813953488372,0.13953488372093023,52,6,4,26,4,0
django,D:\coverage_ml\repos\django\django\utils\hashable.py,6,11,11,1.0,2,2,1.0,1.0,0.18181818181818182,1,0,1,2,0,1
django,D:\coverage_ml\repos\django\django\utils\html.py,6,251,250,0.9960159362549801,36,36,1.0,0.9960159362549801,0.14342629482071714,30,3,19,31,5,2
django,D:\coverage_ml\repos\django\django\utils\http.py,6,201,201,1.0,42,42,1.0,1.0,0.208955223880597,17,0,11,35,7,6
django,D:\coverage_ml\repos\django\django\utils\inspect.py,6,67,57,0.8507462686567164,11,11,1.0,0.8507462686567164,0.16417910447761194,10,0,6,10,1,1
django,D:\coverage_ml\repos\django\django\utils\ipv6.py,6,26,26,1.0,4,4,1.0,1.0,0.15384615384615385,3,0,3,4,0,2
django,D:\coverage_ml\repos\django\django\utils\json.py,6,16,16,1.0,4,4,1.0,1.0,0.25,1,0,1,0,0,1
django,D:\coverage_ml\repos\django\django\utils\log.py,6,105,105,1.0,18,18,1.0,1.0,0.17142857142857143,15,5,8,18,0,1
django,D:\coverage_ml\repos\django\django\utils\lorem_ipsum.py,6,28,28,1.0,4,4,1.0,1.0,0.14285714285714285,4,0,1,2,2,0
django,D:\coverage_ml\repos\django\django\utils\module_loading.py,6,51,50,0.9803921568627451,8,8,1.0,0.9803921568627451,0.1568627450980392,5,0,6,6,2,5
django,D:\coverage_ml\repos\django\django\utils\numberformat.py,6,60,60,1.0,17,17,1.0,1.0,0.2833333333333333,1,0,3,16,1,1
django,D:\coverage_ml\repos\django\django\utils\regex_helper.py,6,194,187,0.9639175257731959,57,57,1.0,0.9639175257731959,0.29381443298969073,8,3,2,45,13,4
django,D:\coverage_ml\repos\django\django\utils\safestring.py,6,30,30,1.0,4,4,1.0,1.0,0.13333333333333333,6,2,2,4,0,0
django,D:\coverage_ml\repos\django\django\utils\termcolors.py,6,56,56,1.0,16,16,1.0,1.0,0.2857142857142857,3,0,0,13,3,0
django,D:\coverage_ml\repos\django\django\utils\text.py,6,244,241,0.9877049180327869,36,36,1.0,0.9877049180327869,0.14754098360655737,32,6,17,30,5,2
django,D:\coverage_ml\repos\django\django\utils\timesince.py,6,63,63,1.0,16,16,1.0,1.0,0.25396825396825395,2,0,4,13,3,0
django,D:\coverage_ml\repos\django\django\utils\timezone.py,6,80,80,1.0,13,13,1.0,1.0,0.1625,20,1,6,13,0,0
django,D:\coverage_ml\repos\django\django\utils\tree.py,6,50,50,1.0,2,2,1.0,1.0,0.04,13,1,2,2,0,0
django,D:\coverage_ml\repos\django\django\utils\version.py,6,66,63,0.9545454545454546,8,8,1.0,0.9545454545454546,0.12121212121212122,6,0,7,7,1,2
django,D:\coverage_ml\repos\django\django\utils\xmlutils.py,6,19,19,1.0,3,3,1.0,1.0,0.15789473684210525,3,2,2,3,0,0
django,D:\coverage_ml\repos\django\django\utils\translation\__init__.py,7,144,141,0.9791666666666666,12,12,1.0,0.9791666666666666,0.08333333333333333,33,4,11,12,0,4
