project,file_path,path_depth,lines_valid,lines_covered,line_rate,branches_valid,branches_covered,branch_rate,coverage_density,branch_to_line_ratio,num_functions,num_classes,num_imports,num_conditionals,num_loops,num_try_except
scrapy,scrapy\spidermiddlewares\depth.py,2,51,50,0.9803921568627451,7,7,1.0,0.9803921568627451,0.13725490196078433,5,1,11,7,0,0
scrapy,scrapy\spidermiddlewares\httperror.py,2,44,44,1.0,6,6,1.0,1.0,0.13636363636363635,5,2,11,7,0,0
scrapy,scrapy\spidermiddlewares\referer.py,2,153,149,0.9738562091503268,24,24,1.0,0.9738562091503268,0.1568627450980392,21,11,16,24,1,1
scrapy,scrapy\spidermiddlewares\start.py,2,8,8,1.0,1,1,1.0,1.0,0.125,1,1,5,2,0,0
scrapy,scrapy\spidermiddlewares\urllength.py,2,25,24,0.96,2,2,1.0,0.96,0.08,3,1,8,3,0,0
scrapy,scrapy\spiders\__init__.py,2,70,70,1.0,7,7,1.0,1.0,0.1,12,1,20,7,2,0
scrapy,scrapy\spiders\crawl.py,2,104,81,0.7788461538461539,14,7,0.5,0.7788461538461539,0.1346153846153846,17,2,18,10,5,0
scrapy,scrapy\spiders\feed.py,2,70,52,0.7428571428571429,12,8,0.6666666666666666,0.7428571428571429,0.17142857142857143,12,2,9,9,4,0
scrapy,scrapy\spiders\init.py,2,22,22,1.0,1,1,1.0,1.0,0.045454545454545456,4,1,9,1,1,0
scrapy,scrapy\spiders\sitemap.py,2,86,83,0.9651162790697675,21,21,1.0,0.9651162790697675,0.2441860465116279,8,1,13,14,8,1
scrapy,scrapy\utils\__init__.py,2,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
scrapy,scrapy\utils\_compression.py,2,68,39,0.5735294117647058,6,3,0.5,0.5735294117647058,0.08823529411764706,6,1,6,3,3,2
scrapy,scrapy\utils\asyncgen.py,2,12,12,1.0,3,3,1.0,1.0,0.25,0,0,3,1,1,0
scrapy,scrapy\utils\asyncio.py,2,111,108,0.972972972972973,14,13,0.9285714285714286,0.972972972972973,0.12612612612612611,12,2,13,12,3,2
scrapy,scrapy\utils\boto.py,2,6,5,0.8333333333333334,0,0,0.0,0.8333333333333334,0.0,1,0,1,0,0,1
scrapy,scrapy\utils\conf.py,2,104,98,0.9423076923076923,19,18,0.9473684210526315,0.9423076923076923,0.18269230769230768,12,0,13,17,3,1
scrapy,scrapy\utils\console.py,2,67,29,0.43283582089552236,6,4,0.6666666666666666,0.43283582089552236,0.08955223880597014,10,0,14,6,1,4
scrapy,scrapy\utils\curl.py,2,73,72,0.9863013698630136,16,16,1.0,0.9863013698630136,0.2191780821917808,4,2,9,12,5,0
scrapy,scrapy\utils\datatypes.py,2,106,106,1.0,4,4,1.0,1.0,0.03773584905660377,29,5,12,4,1,2
scrapy,scrapy\utils\decorators.py,2,53,36,0.6792452830188679,6,4,0.6666666666666666,0.6792452830188679,0.11320754716981132,13,0,9,6,0,0
scrapy,scrapy\utils\defer.py,2,176,146,0.8295454545454546,23,21,0.9130434782608695,0.8295454545454546,0.13068181818181818,30,1,20,22,4,4
scrapy,scrapy\utils\deprecate.py,2,74,72,0.972972972972973,10,10,1.0,0.972972972972973,0.13513513513513514,14,1,7,10,1,1
scrapy,scrapy\utils\display.py,2,29,27,0.9310344827586207,3,3,1.0,0.9310344827586207,0.10344827586206896,5,0,9,3,0,1
scrapy,scrapy\utils\engine.py,2,21,6,0.2857142857142857,2,0,0.0,0.2857142857142857,0.09523809523809523,3,0,4,1,2,1
scrapy,scrapy\utils\ftp.py,2,24,24,1.0,2,2,1.0,1.0,0.08333333333333333,2,0,4,2,0,1
scrapy,scrapy\utils\gz.py,2,24,24,1.0,2,2,1.0,1.0,0.08333333333333333,2,0,7,2,1,1
scrapy,scrapy\utils\httpobj.py,2,9,9,1.0,1,1,1.0,1.0,0.1111111111111111,1,0,5,2,0,0
scrapy,scrapy\utils\iterators.py,2,127,122,0.9606299212598425,26,26,1.0,0.9606299212598425,0.2047244094488189,11,1,13,22,5,1
scrapy,scrapy\utils\job.py,2,10,9,0.9,2,2,1.0,0.9,0.2,1,0,4,3,0,0
scrapy,scrapy\utils\log.py,2,110,105,0.9545454545454546,15,14,0.9333333333333333,0.9545454545454546,0.13636363636363635,17,4,17,14,2,0
scrapy,scrapy\utils\misc.py,2,126,118,0.9365079365079365,23,22,0.9565217391304348,0.9365079365079365,0.18253968253968253,11,0,20,19,6,4
scrapy,scrapy\utils\ossignal.py,2,18,18,1.0,5,5,1.0,1.0,0.2777777777777778,1,0,5,4,1,0
scrapy,scrapy\utils\project.py,2,53,47,0.8867924528301887,10,10,1.0,0.8867924528301887,0.18867924528301888,4,0,8,10,0,1
scrapy,scrapy\utils\python.py,2,142,122,0.8591549295774648,26,24,0.9230769230769231,0.8591549295774648,0.18309859154929578,25,2,14,22,5,1
scrapy,scrapy\utils\reactor.py,2,112,90,0.8035714285714286,17,14,0.8235294117647058,0.8035714285714286,0.15178571428571427,13,1,22,16,2,2
scrapy,scrapy\utils\request.py,2,81,81,1.0,12,12,1.0,1.0,0.14814814814814814,10,2,14,12,1,1
scrapy,scrapy\utils\response.py,2,51,48,0.9411764705882353,7,6,0.8571428571428571,0.9411764705882353,0.13725490196078433,5,0,13,7,1,0
scrapy,scrapy\utils\serialize.py,2,30,30,1.0,9,9,1.0,1.0,0.3,1,1,7,9,0,0
scrapy,scrapy\utils\signal.py,2,79,78,0.9873417721518988,7,7,1.0,0.9873417721518988,0.08860759493670886,5,0,15,3,4,2
scrapy,scrapy\utils\sitemap.py,2,29,29,1.0,7,7,1.0,1.0,0.2413793103448276,3,1,5,5,3,0
scrapy,scrapy\utils\spider.py,2,32,29,0.90625,7,7,1.0,0.90625,0.21875,9,1,12,7,1,0
scrapy,scrapy\utils\ssl.py,2,44,19,0.4318181818181818,7,1,0.14285714285714285,0.4318181818181818,0.1590909090909091,4,0,7,8,0,0
scrapy,scrapy\utils\template.py,2,16,15,0.9375,1,1,1.0,0.9375,0.0625,2,0,6,2,0,0
scrapy,scrapy\utils\test.py,2,91,52,0.5714285714285714,5,2,0.4,0.5714285714285714,0.054945054945054944,12,0,26,6,0,0
scrapy,scrapy\utils\trackref.py,2,39,36,0.9230769230769231,8,8,1.0,0.9230769230769231,0.20512820512820512,5,1,8,6,3,0
scrapy,scrapy\utils\url.py,2,61,60,0.9836065573770492,7,7,1.0,0.9836065573770492,0.11475409836065574,11,0,14,8,0,0
scrapy,scrapy\utils\versions.py,2,27,25,0.9259259259259259,4,4,1.0,0.9259259259259259,0.14814814814814814,3,0,9,4,0,0
